symbol,conf.,open,high,low,close,ltp,close - ltp,close - ltp %,vwap,vol,prev. close,turnover,trans.,diff,range,diff %,range %,vwap %,120 days,180 days,52 weeks high,52 weeks low,source_file,tradedate
MLBSL,35.39,1960.0,2000.0,1892.0,2000.0,2000.0,0.0,0.0,1933.03,639.0,1930.0,1235207.0,31,70.0,108.0,3.63,5.71,3.35,2205.08,2244.89,2648.7,1892.0,10_21_2025.csv,2025-10-21
MMF1,31.84,8.73,8.89,8.55,8.66,8.66,0.0,0.0,8.6,13317.0,8.73,114546.37,22,-0.07,0.34,-0.8,3.98,0.68,9.03,8.91,9.95,8.05,10_21_2025.csv,2025-10-21
MMKJL,15.49,600.0,602.0,588.0,598.0,598.0,0.0,0.0,594.65,1547.0,594.0,919930.4,33,4.0,14.0,0.67,2.38,0.56,602.94,650.71,890.4,517.0,10_21_2025.csv,2025-10-21
MNBBL,19.45,376.0,377.0,364.0,370.5,370.5,0.0,0.0,371.62,79370.0,383.6,29495648.0,546,-13.1,13.0,-3.42,3.57,-0.3,400.59,391.39,503.0,349.0,10_21_2025.csv,2025-10-21
MNMF1,23.9,8.74,9.0,8.74,8.88,8.88,0.0,0.0,8.9,11000.0,8.9,97889.0,12,-0.02,0.26,-0.22,2.97,-0.21,9.22,0.0,10.42,8.67,10_21_2025.csv,2025-10-21
MPFL,16.46,515.0,515.0,502.2,505.0,505.0,0.0,0.0,504.75,2440.0,505.0,1231583.5,21,0.0,12.8,0.0,2.55,0.05,600.05,624.02,839.4,499.0,10_21_2025.csv,2025-10-21
MSHL,34.82,923.0,923.0,904.1,919.0,919.0,0.0,0.0,907.74,1420.0,909.0,1288987.3,23,10.0,18.9,1.1,2.09,1.23,891.82,920.61,1135.0,808.5,10_21_2025.csv,2025-10-21
MSLB,23.61,1257.0,1270.0,1248.6,1270.0,1270.0,0.0,0.0,1253.47,630.0,1273.9,789688.0,22,-3.9,21.4,-0.31,1.71,1.3,1318.2,1347.38,1851.0,1130.2,10_21_2025.csv,2025-10-21
NABBC,29.64,705.6,769.0,666.0,735.0,735.0,0.0,0.0,716.88,43980.0,720.0,31528326.5,92,15.0,103.0,2.08,15.47,2.47,1444.87,1451.7,2060.0,610.1,10_21_2025.csv,2025-10-21
NABIL,23.33,512.0,512.0,506.0,507.9,507.9,0.0,0.0,509.46,38379.0,509.0,19552540.9,356,-1.1,6.0,-0.22,1.19,-0.31,506.45,501.32,607.2,471.0,10_21_2025.csv,2025-10-21
NADEP,16.92,710.0,718.0,707.0,718.0,718.0,0.0,0.0,710.9,635.0,710.0,451420.0,13,8.0,11.0,1.13,1.56,0.99,847.78,882.37,1085.0,696.0,10_21_2025.csv,2025-10-21
NBF2,23.93,9.38,9.38,9.2,9.2,9.2,0.0,0.0,9.28,2500.0,9.2,23190.0,4,0.0,0.18,0.0,1.96,-0.83,9.99,9.79,11.1,8.86,10_21_2025.csv,2025-10-21
NBF3,30.72,9.0,9.14,9.0,9.14,9.14,0.0,0.0,9.08,7930.0,8.93,71971.2,7,0.21,0.14,2.35,1.56,0.7,9.74,9.55,10.67,8.61,10_21_2025.csv,2025-10-21
NBL,22.73,240.1,246.0,240.1,243.6,243.6,0.0,0.0,243.22,27420.0,241.0,6669199.5,131,2.6,5.9,1.08,2.46,0.15,259.81,258.45,313.0,225.4,10_21_2025.csv,2025-10-21
NBLD85,31.96,1098.0,1098.0,1098.0,1098.0,1098.0,0.0,0.0,1098.0,50.0,1097.0,54900.0,1,1.0,0.0,0.09,0.0,0.0,1038.98,1027.3,1098.0,995.0,10_21_2025.csv,2025-10-21
NESDO,15.56,1430.0,1483.0,1429.0,1483.0,1483.0,0.0,0.0,1451.34,143.0,1439.0,207542.0,13,44.0,54.0,3.06,3.78,2.13,1638.72,1827.69,2522.0,1380.1,10_21_2025.csv,2025-10-21
NFS,18.44,619.9,619.9,605.0,610.0,610.0,0.0,0.0,610.7,6990.0,609.0,4268794.7,89,1.0,14.9,0.16,2.46,-0.11,667.42,706.07,1605.0,576.0,10_21_2025.csv,2025-10-21
NGPL,18.63,343.0,357.0,343.0,353.1,353.1,0.0,0.0,350.99,86514.0,350.0,30365819.7,370,3.1,14.0,0.89,4.08,0.6,384.81,348.8,571.0,250.0,10_21_2025.csv,2025-10-21
NHDL,18.6,630.0,652.8,630.0,636.5,636.5,0.0,0.0,650.23,3035.0,636.3,1973447.4,20,0.2,22.8,0.03,3.62,-2.16,710.8,760.2,1002.6,562.0,10_21_2025.csv,2025-10-21
NHPC,18.86,188.7,189.0,179.7,186.9,186.9,0.0,0.0,186.3,29689.0,185.0,5531194.0,121,1.9,9.3,1.03,5.18,0.32,213.57,214.91,254.0,178.6,10_21_2025.csv,2025-10-21
NIBD84,18.75,1060.0,1060.0,1060.0,1060.0,1060.0,0.0,0.0,1060.0,15.0,1051.0,15900.0,1,9.0,0.0,0.86,0.0,0.0,1040.18,1029.31,1077.0,1013.1,10_21_2025.csv,2025-10-21
NIBLGF,31.73,8.65,8.72,8.65,8.72,8.72,0.0,0.0,8.72,2200.0,8.55,19176.0,5,0.17,0.07,1.99,0.81,0.04,8.98,8.87,10.09,7.84,10_21_2025.csv,2025-10-21
NIBLSTF,29.58,8.5,8.5,8.5,8.5,8.5,0.0,0.0,8.5,250.0,8.5,2125.0,2,0.0,0.0,0.0,0.0,0.0,8.58,8.59,10.08,7.85,10_21_2025.csv,2025-10-21
NIBSF2,25.61,8.4,8.4,8.4,8.4,8.4,0.0,0.0,8.4,400.0,8.41,3360.0,1,-0.01,0.0,-0.12,0.0,0.0,8.64,8.55,9.58,8.01,10_21_2025.csv,2025-10-21
NICA,18.06,314.0,320.0,313.6,314.1,314.1,0.0,0.0,316.06,18515.0,314.1,5851907.9,157,0.0,6.4,0.0,2.04,-0.62,357.9,363.64,495.0,308.7,10_21_2025.csv,2025-10-21
NICAD2091,26.97,1078.0,1088.0,1078.0,1088.0,1088.0,0.0,0.0,1085.76,1112.0,1060.0,1207370.0,11,28.0,10.0,2.64,0.93,0.21,0.0,0.0,1088.0,1005.2,10_21_2025.csv,2025-10-21
NICBF,33.01,9.11,9.11,9.11,9.11,9.11,0.0,0.0,9.11,100.0,9.11,911.0,1,0.0,0.0,0.0,0.0,0.0,9.32,9.27,10.6,8.55,10_21_2025.csv,2025-10-21
NICFC,31.99,8.85,9.0,8.85,9.0,9.0,0.0,0.0,8.9,1700.0,8.98,15134.0,7,0.02,0.15,0.22,1.69,1.08,9.29,9.22,10.4,8.6,10_21_2025.csv,2025-10-21
NICGF2,32.95,8.53,8.85,8.53,8.71,8.71,0.0,0.0,8.69,1850.0,8.51,16079.5,6,0.2,0.32,2.35,3.75,0.21,8.79,8.75,9.98,8.33,10_21_2025.csv,2025-10-21
NICL,29.23,498.0,500.0,491.0,499.9,499.9,0.0,0.0,497.08,4966.0,498.5,2468495.3,53,1.4,9.0,0.28,1.83,0.56,670.47,768.62,1064.0,489.1,10_21_2025.csv,2025-10-21
NICLBSL,25.59,537.0,547.7,537.0,542.0,542.0,0.0,0.0,541.24,2091.0,537.0,1131726.7,43,5.0,10.7,0.93,1.99,0.14,628.72,644.93,775.0,535.0,10_21_2025.csv,2025-10-21
NICSF,18.73,8.74,8.95,8.74,8.95,8.95,0.0,0.0,8.9,900.0,8.74,8011.0,6,0.21,0.21,2.4,2.4,0.55,9.17,9.19,10.4,8.53,10_21_2025.csv,2025-10-21
NIFRA,20.48,264.0,265.0,260.2,261.0,261.0,0.0,0.0,262.0,121202.0,264.4,31754370.4,319,-3.4,4.8,-1.29,1.84,-0.38,281.85,277.48,328.1,240.1,10_21_2025.csv,2025-10-21
NIFRAGED,39.09,1015.0,1015.0,1005.0,1005.0,1005.0,0.0,0.0,1007.27,110.0,1005.0,110800.0,4,0.0,10.0,0.0,1.0,-0.23,0.0,0.0,1020.0,948.0,10_21_2025.csv,2025-10-21
NIFRAUR85/86,33.94,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,1050.0,25.0,1030.2,26250.0,1,19.8,0.0,1.92,0.0,0.0,0.0,0.0,1050.8,955.0,10_21_2025.csv,2025-10-21
NIL,31.09,569.0,576.5,562.0,571.0,571.0,0.0,0.0,568.17,17630.0,580.0,10016899.7,152,-9.0,14.5,-1.55,2.58,0.49,699.58,742.14,999.0,562.0,10_21_2025.csv,2025-10-21
NIMB,19.54,198.0,200.0,196.0,196.9,196.9,0.0,0.0,197.0,51032.0,197.5,10053109.4,237,-0.6,4.0,-0.3,2.04,-0.05,213.39,213.86,262.9,189.2,10_21_2025.csv,2025-10-21
NIMBPO,30.39,165.0,165.0,158.6,159.0,159.0,0.0,0.0,159.77,4624.0,164.3,738786.4,15,-5.3,6.4,-3.23,4.04,-0.49,162.37,161.17,186.8,147.7,10_21_2025.csv,2025-10-21
NLG,26.65,709.9,709.9,683.0,703.0,703.0,0.0,0.0,690.06,17023.0,697.0,11746857.3,82,6.0,26.9,0.86,3.94,1.84,808.61,870.25,1380.0,660.0,10_21_2025.csv,2025-10-21
NLIC,23.4,747.0,755.0,733.0,750.0,750.0,0.0,0.0,746.72,14856.0,744.8,11093299.1,122,5.2,22.0,0.7,3.0,0.44,773.23,773.13,920.0,702.0,10_21_2025.csv,2025-10-21
NLICL,26.07,578.0,580.0,575.0,579.8,579.8,0.0,0.0,575.94,3228.0,578.0,1859139.5,19,1.8,5.0,0.31,0.87,0.67,612.6,613.27,738.0,539.0,10_21_2025.csv,2025-10-21
NMB,19.35,237.9,239.7,235.0,238.3,238.3,0.0,0.0,237.72,22837.0,235.0,5428896.6,93,3.3,4.7,1.4,2.0,0.24,248.89,248.58,285.6,230.0,10_21_2025.csv,2025-10-21
NMB50,13.72,10.1,10.1,10.02,10.02,10.02,0.0,0.0,10.03,2700.0,10.2,27071.0,3,-0.18,0.08,-1.76,0.8,-0.06,10.71,10.58,11.93,9.75,10_21_2025.csv,2025-10-21
NMBD89/90,35.8,1275.0,1309.0,1275.0,1300.5,1300.5,0.0,0.0,1308.18,148.0,1275.0,193610.0,5,25.5,34.0,2.0,2.67,-0.59,0.0,0.0,1309.0,1068.4,10_21_2025.csv,2025-10-21
NMBHF2,13.3,8.7,9.02,8.7,9.02,9.02,0.0,0.0,8.85,650.0,8.85,5749.5,7,0.17,0.32,1.92,3.68,1.94,0.0,0.0,10.0,8.16,10_21_2025.csv,2025-10-21
NMBMF,21.38,614.0,620.0,605.0,620.0,620.0,0.0,0.0,609.04,2161.0,617.1,1316137.7,23,2.9,15.0,0.47,2.48,1.77,709.4,721.84,876.0,605.0,10_21_2025.csv,2025-10-21
NMFBS,31.7,1218.0,1223.0,1198.0,1223.0,1223.0,0.0,0.0,1209.13,686.0,1218.0,829461.5,19,5.0,25.0,0.41,2.09,1.13,1269.76,1276.83,1639.5,1161.0,10_21_2025.csv,2025-10-21
NMIC,34.67,1403.4,1403.4,1310.0,1325.0,1325.0,0.0,0.0,1322.44,13678.0,1375.9,18088282.9,189,-50.9,93.4,-3.7,7.13,0.19,0.0,0.0,2703.3,302.3,10_21_2025.csv,2025-10-21
NMLBBL,19.54,615.5,625.0,602.0,610.0,610.0,0.0,0.0,608.25,1318.0,603.5,801678.0,35,6.5,23.0,1.08,3.82,0.29,664.55,669.55,828.2,600.0,10_21_2025.csv,2025-10-21
NRIC,39.24,1228.0,1301.0,1228.0,1281.0,1281.0,0.0,0.0,1283.08,219078.0,1250.0,281094365.5,618,31.0,73.0,2.48,5.94,-0.16,1374.05,1273.35,1842.0,722.0,10_21_2025.csv,2025-10-21
NRM,21.96,395.0,404.0,395.0,397.0,397.0,0.0,0.0,398.91,18763.0,395.0,7484722.9,136,2.0,9.0,0.51,2.28,-0.48,467.05,484.09,645.0,395.0,10_21_2025.csv,2025-10-21
NRN,37.15,1815.1,1830.9,1801.3,1829.0,1829.0,0.0,0.0,1818.03,38927.0,1831.0,70770491.9,210,-2.0,29.6,-0.11,1.64,0.6,2069.82,1833.12,2444.0,885.0,10_21_2025.csv,2025-10-21
NSIF2,16.41,10.03,10.04,9.85,9.96,9.96,0.0,0.0,9.98,11300.0,10.2,112810.0,13,-0.24,0.19,-2.35,1.93,-0.23,10.68,10.53,11.93,9.75,10_21_2025.csv,2025-10-21
NTC,26.74,847.0,850.0,840.0,847.0,847.0,0.0,0.0,844.28,12631.0,845.8,10664129.4,125,1.2,10.0,0.14,1.19,0.32,866.44,879.86,1107.0,762.5,10_21_2025.csv,2025-10-21
NUBL,31.6,720.0,730.0,720.0,723.0,723.0,0.0,0.0,725.67,1962.0,719.9,1423760.7,36,3.1,10.0,0.43,1.39,-0.37,725.55,712.89,854.4,650.0,10_21_2025.csv,2025-10-21
NWCL,17.67,750.0,779.0,750.0,751.2,751.2,0.0,0.0,762.39,775.0,747.3,590852.5,28,3.9,29.0,0.52,3.87,-1.49,902.53,937.15,1147.0,745.0,10_21_2025.csv,2025-10-21
NYADI,16.46,356.0,368.0,356.0,362.0,362.0,0.0,0.0,364.08,2585.0,363.2,941135.5,29,-1.2,12.0,-0.33,3.37,-0.57,456.12,515.54,880.0,297.1,10_21_2025.csv,2025-10-21
OHL,31.4,670.0,670.0,642.0,666.0,666.0,0.0,0.0,651.21,6645.0,670.0,4327300.0,94,-4.0,28.0,-0.6,4.36,2.22,859.03,878.27,1100.0,642.0,10_21_2025.csv,2025-10-21
OMPL,39.49,1150.0,1215.0,1146.0,1199.0,1199.0,0.0,0.0,1192.74,11494.0,1152.0,13709377.9,275,47.0,69.0,4.08,6.02,0.52,0.0,0.0,2167.2,270.0,10_21_2025.csv,2025-10-21
PBD84,19.15,1081.0,1081.0,1081.0,1081.0,1081.0,0.0,0.0,1081.0,25.0,1101.0,27025.0,1,-20.0,0.0,-1.82,0.0,0.0,1083.55,0.0,1139.0,1052.0,10_21_2025.csv,2025-10-21
PBD85,30.38,1060.1,1060.1,1060.1,1081.3,1081.3,0.0,0.0,1081.3,2.0,1060.1,2162.6,1,21.2,0.0,2.0,0.0,0.0,1055.89,1037.68,1102.0,1020.6,10_21_2025.csv,2025-10-21
PBD88,26.15,1180.0,1180.0,1170.0,1170.0,1170.0,0.0,0.0,1175.0,50.0,1180.0,58750.0,2,-10.0,10.0,-0.85,0.85,-0.43,1136.32,1131.14,1255.0,1077.0,10_21_2025.csv,2025-10-21
PBLD84,23.75,1115.0,1115.0,1115.0,1115.0,1115.0,0.0,0.0,1115.0,100.0,1118.0,111500.0,1,-3.0,0.0,-0.27,0.0,0.0,1097.11,1077.66,1144.0,1062.1,10_21_2025.csv,2025-10-21
PCBL,37.55,236.0,238.0,233.0,238.0,238.0,0.0,0.0,236.54,45380.0,232.8,10734142.5,109,5.2,5.0,2.23,2.15,0.61,251.07,250.97,305.7,226.0,10_21_2025.csv,2025-10-21
PFL,28.14,372.0,373.0,368.5,372.0,372.0,0.0,0.0,370.29,1759.0,367.0,651332.0,26,5.0,4.5,1.36,1.22,0.46,409.75,423.07,794.9,339.9,10_21_2025.csv,2025-10-21
PHCL,16.93,341.1,345.0,335.1,342.0,342.0,0.0,0.0,339.34,3625.0,347.1,1230100.7,41,-5.1,9.9,-1.47,2.95,0.78,510.66,544.09,745.6,326.8,10_21_2025.csv,2025-10-21
PMHPL,34.93,314.0,322.0,304.2,317.7,317.7,0.0,0.0,314.24,38137.0,310.0,11984217.1,150,7.7,17.8,2.48,5.85,1.09,351.7,336.01,468.0,257.0,10_21_2025.csv,2025-10-21
PMLI,19.7,450.0,461.0,446.5,455.0,455.0,0.0,0.0,454.49,5276.0,452.2,2397888.1,64,2.8,14.5,0.62,3.25,0.11,519.54,539.15,665.0,445.0,10_21_2025.csv,2025-10-21
PPCL,32.37,294.0,294.9,286.3,294.9,294.9,0.0,0.0,288.75,3605.0,289.0,1040932.3,39,5.9,8.6,2.04,3.0,2.09,342.61,332.81,409.9,249.0,10_21_2025.csv,2025-10-21
PPL,18.08,284.5,289.0,278.0,283.5,283.5,0.0,0.0,282.37,4472.0,279.0,1262762.0,51,4.5,11.0,1.61,3.96,0.4,412.74,465.54,648.6,278.0,10_21_2025.csv,2025-10-21
PRIN,26.03,658.9,658.9,640.0,640.0,640.0,0.0,0.0,644.29,2278.0,646.0,1467691.7,38,-6.0,18.9,-0.93,2.95,-0.67,827.05,878.74,1088.8,638.0,10_21_2025.csv,2025-10-21
PROFL,23.95,435.0,436.9,426.3,435.0,435.0,0.0,0.0,431.96,4641.0,431.0,2004713.2,33,4.0,10.6,0.93,2.49,0.7,501.65,526.09,768.0,426.3,10_21_2025.csv,2025-10-21
PRSF,31.61,10.25,10.4,10.05,10.05,10.05,0.0,0.0,10.12,126899.0,10.4,1283661.55,28,-0.35,0.35,-3.37,3.48,-0.65,10.9,10.66,12.05,9.36,10_21_2025.csv,2025-10-21
PRVU,19.1,198.0,199.9,196.0,199.4,199.4,0.0,0.0,197.9,32874.0,198.0,6505841.9,188,1.4,3.9,0.71,1.99,0.75,210.76,213.9,271.0,186.0,10_21_2025.csv,2025-10-21
PSF,36.0,10.44,10.5,10.25,10.25,10.25,0.0,0.0,10.32,117800.0,10.65,1215117.0,24,-0.4,0.25,-3.76,2.44,-0.63,10.89,10.62,11.9,9.29,10_21_2025.csv,2025-10-21
PURE,27.51,735.1,768.0,735.1,755.0,755.0,0.0,0.0,752.46,9301.0,742.0,6998664.0,69,13.0,32.9,1.75,4.48,0.34,0.0,0.0,1327.9,289.3,10_21_2025.csv,2025-10-21
RADHI,33.38,644.2,646.9,618.8,639.0,639.0,0.0,0.0,637.39,66641.0,631.6,42476602.7,212,7.4,28.1,1.17,4.54,0.25,738.58,621.21,905.6,322.2,10_21_2025.csv,2025-10-21
RAWA,25.27,700.1,714.0,694.9,714.0,714.0,0.0,0.0,703.67,810.0,709.0,569969.0,19,5.0,19.1,0.71,2.75,1.45,799.39,819.29,990.0,690.0,10_21_2025.csv,2025-10-21
RBBD2088,42.18,1068.0,1070.0,1061.0,1061.0,1061.0,0.0,0.0,1069.75,1100.0,1051.0,1176725.0,4,10.0,9.0,0.95,0.85,-0.82,0.0,0.0,1080.0,967.6,10_21_2025.csv,2025-10-21
RBCL,35.74,14600.0,14809.0,14508.0,14809.0,14809.0,0.0,0.0,14546.27,162.0,14640.0,2356496.2,9,169.0,301.0,1.15,2.07,1.77,15076.77,14988.26,18409.0,14024.0,10_21_2025.csv,2025-10-21
RBCLPO,27.05,12097.0,12098.0,12000.0,12098.0,12098.0,0.0,0.0,12065.0,30.0,11900.0,361950.0,3,198.0,98.0,1.66,0.82,0.27,12083.21,11918.41,13530.0,11007.1,10_21_2025.csv,2025-10-21
RFPL,21.17,307.0,319.1,307.0,313.9,313.9,0.0,0.0,312.28,13074.0,313.0,4082765.3,91,0.9,12.1,0.29,3.94,0.52,526.97,665.39,1484.0,307.0,10_21_2025.csv,2025-10-21
RHGCL,23.5,231.5,232.0,222.5,226.0,226.0,0.0,0.0,227.17,8689.0,227.0,1973910.7,75,-1.0,9.5,-0.44,4.27,-0.52,366.03,450.05,708.0,222.5,10_21_2025.csv,2025-10-21
RHPL,23.63,262.3,267.0,252.3,262.1,262.1,0.0,0.0,259.56,27773.0,262.3,7208668.8,147,-0.2,14.7,-0.08,5.83,0.97,350.06,375.31,527.0,252.3,10_21_2025.csv,2025-10-21
RIDI,18.76,217.1,224.2,216.0,218.0,218.0,0.0,0.0,217.99,37763.0,217.1,8232005.0,136,0.9,8.2,0.41,3.8,0.0,251.69,244.63,302.0,203.5,10_21_2025.csv,2025-10-21
RLFL,23.52,418.3,418.3,406.7,406.7,406.7,0.0,0.0,409.47,5188.0,410.1,2124333.7,37,-3.4,11.6,-0.83,2.85,-0.68,483.46,508.33,740.0,400.0,10_21_2025.csv,2025-10-21
RMF1,33.26,9.02,9.24,9.02,9.23,9.23,0.0,0.0,9.21,11800.0,9.2,108690.0,10,0.03,0.22,0.33,2.44,0.21,9.58,9.34,11.4,8.38,10_21_2025.csv,2025-10-21
RNLI,16.17,440.0,440.0,431.2,434.3,434.3,0.0,0.0,435.62,8029.0,436.0,3497631.9,152,-1.7,8.8,-0.39,2.04,-0.31,483.87,503.86,593.0,416.0,10_21_2025.csv,2025-10-21
RSDC,26.11,600.0,604.7,593.0,597.0,597.0,0.0,0.0,599.23,4810.0,596.5,2882289.0,50,0.5,11.7,0.08,1.97,-0.37,684.5,690.36,880.0,590.0,10_21_2025.csv,2025-10-21
RSY,19.44,8.85,9.18,8.85,9.0,9.0,0.0,0.0,9.01,400.0,8.84,3603.0,4,0.16,0.33,1.81,3.73,-0.08,0.0,0.0,10.08,8.58,10_21_2025.csv,2025-10-21
RURU,21.63,694.0,717.0,677.4,706.9,706.9,0.0,0.0,691.04,4886.0,689.9,3376420.9,46,17.0,39.6,2.46,5.85,2.24,724.61,733.45,853.0,640.0,10_21_2025.csv,2025-10-21
SADBL,19.95,390.6,396.8,384.0,386.0,386.0,0.0,0.0,386.29,8367.0,383.0,3232069.1,59,3.0,12.8,0.78,3.33,-0.07,420.12,416.03,526.5,372.4,10_21_2025.csv,2025-10-21
SAGF,36.37,9.45,9.5,9.45,9.45,9.45,0.0,0.0,9.46,12373.0,9.43,116992.1,10,0.02,0.05,0.21,0.53,-0.06,9.86,9.7,11.0,8.92,10_21_2025.csv,2025-10-21
SAHAS,31.24,619.9,628.0,615.0,626.5,626.5,0.0,0.0,622.54,79144.0,614.9,49270419.3,388,11.6,13.0,1.89,2.11,0.63,586.6,558.27,705.0,463.0,10_21_2025.csv,2025-10-21
SALICO,31.98,602.0,602.0,580.0,587.0,587.0,0.0,0.0,585.48,2781.0,602.0,1628213.0,30,-15.0,22.0,-2.49,3.79,0.26,683.39,698.02,818.0,570.1,10_21_2025.csv,2025-10-21
SANIMA,25.16,311.1,311.1,304.6,304.6,304.6,0.0,0.0,306.83,36280.0,305.0,11131724.8,146,-0.4,6.5,-0.13,2.13,-0.73,334.89,323.38,391.0,285.0,10_21_2025.csv,2025-10-21
SANVI,18.27,562.0,563.2,555.0,559.9,559.9,0.0,0.0,559.02,6609.0,563.2,3694553.2,142,-3.3,8.2,-0.59,1.48,0.16,0.0,0.0,930.4,359.0,10_21_2025.csv,2025-10-21
SAPDBL,17.37,805.0,805.0,781.1,789.9,789.9,0.0,0.0,790.06,8138.0,790.0,6429543.5,103,-0.1,23.9,-0.01,3.06,-0.02,944.18,1029.63,1622.7,540.0,10_21_2025.csv,2025-10-21
SARBTM,20.26,832.0,845.0,820.0,836.1,836.1,0.0,0.0,832.76,4740.0,832.0,3947267.6,56,4.1,25.0,0.49,3.05,0.4,873.21,849.34,1048.0,700.0,10_21_2025.csv,2025-10-21
SBCF,34.84,9.1,9.1,9.06,9.1,9.1,0.0,0.0,9.1,5920.0,9.1,53846.92,11,0.0,0.04,0.0,0.44,0.05,9.6,9.43,12.03,8.7,10_21_2025.csv,2025-10-21
SBD87,30.26,1085.0,1131.0,1085.0,1128.0,1128.0,0.0,0.0,1129.49,237.0,1085.0,267689.0,6,43.0,46.0,3.96,4.24,-0.13,1047.23,1028.69,1131.0,1018.0,10_21_2025.csv,2025-10-21
SBI,40.58,375.0,391.1,375.0,389.9,389.9,0.0,0.0,383.24,31829.0,376.1,12198000.4,100,13.8,16.1,3.67,4.29,1.71,402.58,408.76,549.0,363.0,10_21_2025.csv,2025-10-21
SBID83,20.3,1115.0,1115.0,1115.0,1115.0,1115.0,0.0,0.0,1115.0,50.0,1115.0,55750.0,1,0.0,0.0,0.0,0.0,0.0,1089.42,1084.43,1147.4,1025.0,10_21_2025.csv,2025-10-21
SBL,33.77,342.9,353.0,342.9,351.5,351.5,0.0,0.0,349.03,32320.0,342.9,11280695.0,99,8.6,10.1,2.51,2.95,0.7,330.4,316.48,408.0,261.0,10_21_2025.csv,2025-10-21
SBLD2091,24.82,1092.0,1108.0,1092.0,1092.0,1092.0,0.0,0.0,1100.0,550.0,1071.0,605000.0,4,21.0,16.0,1.96,1.47,-0.73,0.0,0.0,1108.0,825.35,10_21_2025.csv,2025-10-21
SBLD89,27.35,1225.0,1225.0,1225.0,1225.0,1225.0,0.0,0.0,1225.0,15.0,1225.0,18375.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.3,1130.1,10_21_2025.csv,2025-10-21
SCB,37.09,615.0,635.5,614.0,629.0,629.0,0.0,0.0,630.69,89818.0,613.0,56647709.1,298,16.0,21.5,2.61,3.5,-0.27,629.1,640.48,779.2,594.9,10_21_2025.csv,2025-10-21
SEF,34.6,9.48,9.48,9.17,9.46,9.46,0.0,0.0,9.23,10067.0,9.3,92923.75,6,0.16,0.31,1.72,3.38,2.43,10.0,9.9,11.5,8.97,10_21_2025.csv,2025-10-21
SFCL,22.47,383.5,385.0,376.0,382.7,382.7,0.0,0.0,381.44,7494.0,376.0,2858496.5,73,6.7,9.0,1.78,2.39,0.33,480.6,515.03,1117.9,373.1,10_21_2025.csv,2025-10-21
SFEF,34.41,9.25,9.25,9.08,9.09,9.09,0.0,0.0,9.09,12645.0,9.07,114979.8,8,0.02,0.17,0.22,1.87,-0.03,9.63,9.52,11.12,8.82,10_21_2025.csv,2025-10-21
SFMF,30.3,9.7,9.8,9.7,9.8,9.8,0.0,0.0,9.78,1200.0,9.7,11740.0,3,0.1,0.1,1.03,1.03,0.17,10.38,10.31,11.74,9.4,10_21_2025.csv,2025-10-21
SGHC,22.15,304.5,304.5,300.0,301.8,301.8,0.0,0.0,300.38,1645.0,299.9,494126.0,31,1.9,4.5,0.63,1.5,0.47,415.88,462.49,649.5,297.0,10_21_2025.csv,2025-10-21
SGIC,28.94,455.3,455.3,441.1,447.0,447.0,0.0,0.0,449.69,27613.0,455.3,12417315.0,166,-8.3,14.2,-1.82,3.22,-0.6,557.62,596.46,817.1,441.1,10_21_2025.csv,2025-10-21
SHEL,24.78,267.0,270.0,265.0,266.8,266.8,0.0,0.0,267.08,44856.0,266.0,11980207.7,186,0.8,5.0,0.3,1.89,-0.11,286.74,276.29,347.8,227.4,10_21_2025.csv,2025-10-21
SHINE,21.31,393.0,397.0,390.5,391.0,391.0,0.0,0.0,393.82,21400.0,393.1,8427756.5,109,-2.1,6.5,-0.53,1.66,-0.72,417.11,419.8,506.0,382.0,10_21_2025.csv,2025-10-21
SHIVM,23.05,559.0,570.0,555.0,569.0,569.0,0.0,0.0,567.17,123504.0,559.9,70047877.6,391,9.1,15.0,1.63,2.7,0.32,561.5,554.04,709.0,495.0,10_21_2025.csv,2025-10-21
SHL,35.42,494.0,495.5,485.0,494.5,494.5,0.0,0.0,494.89,21984.0,485.0,10879596.9,42,9.5,10.5,1.96,2.16,-0.08,547.63,530.4,619.0,455.0,10_21_2025.csv,2025-10-21
SHLB,34.71,1760.1,1789.9,1760.0,1789.9,1789.9,0.0,0.0,1760.63,586.0,1793.9,1031729.0,15,-4.0,29.9,-0.22,1.7,1.64,1961.4,2142.38,2907.0,1710.1,10_21_2025.csv,2025-10-21
SHPC,34.39,484.1,495.0,484.1,490.2,490.2,0.0,0.0,490.02,31615.0,487.0,15491851.2,136,3.2,10.9,0.66,2.25,0.04,569.91,541.52,684.9,438.1,10_21_2025.csv,2025-10-21
SICL,24.68,598.5,609.9,598.4,609.0,609.0,0.0,0.0,607.16,4364.0,610.6,2649654.0,65,-1.6,11.5,-0.26,1.92,0.3,745.62,763.09,905.0,588.8,10_21_2025.csv,2025-10-21
SIFC,18.77,465.0,470.0,463.0,464.0,464.0,0.0,0.0,467.46,726.0,459.0,339378.0,13,5.0,7.0,1.09,1.51,-0.75,518.7,530.19,728.1,459.0,10_21_2025.csv,2025-10-21
SIGS2,13.09,9.1,9.1,9.09,9.09,9.09,0.0,0.0,9.1,1000.0,9.25,9095.0,2,-0.16,0.01,-1.73,0.11,-0.06,10.12,9.97,11.7,8.9,10_21_2025.csv,2025-10-21
